candidate_row	gene_symbol	nuclease_pam_class	rank	target_interval	run_accession	study	condition	replicate_type	biological_replicate	technical_replicate	guide_fully_in_replicate_peak	guide_any_replicate_peak_overlap	overlap_bp	replicate_peak_id	replicate_peak_signal	distance_to_summit
614	Axl	Nme2Cas9_NNNNCC	4	chr7:25488205-25488235	SRR14667448	ZhangX_Kracht_2022	PL_acute_LPS	technical	1	1	False	False	0			NA
614	Axl	Nme2Cas9_NNNNCC	4	chr7:25488205-25488235	SRR14667449	ZhangX_Kracht_2022	PL_acute_LPS	technical	1	2	False	False	0			NA
614	Axl	Nme2Cas9_NNNNCC	4	chr7:25488205-25488235	SRR14667450	ZhangX_Kracht_2022	LL_tolerized	technical	1	1	False	False	0			NA
614	Axl	Nme2Cas9_NNNNCC	4	chr7:25488205-25488235	SRR14667451	ZhangX_Kracht_2022	LL_tolerized	technical	1	2	False	False	0			NA
614	Axl	Nme2Cas9_NNNNCC	4	chr7:25488205-25488235	SRR22516047	ZhangL_2024	sham_WT	biological	3		True	True	30	peak_44347	919.357239	-54
614	Axl	Nme2Cas9_NNNNCC	4	chr7:25488205-25488235	SRR22516048	ZhangL_2024	sham_WT	biological	2		True	True	30	peak_46812	2379.520508	1743
614	Axl	Nme2Cas9_NNNNCC	4	chr7:25488205-25488235	SRR22516042	ZhangL_2024	stroke_WT	biological	3		True	True	30	peak_50664	317.139191	43
614	Axl	Nme2Cas9_NNNNCC	4	chr7:25488205-25488235	SRR22516043	ZhangL_2024	stroke_WT	biological	2		True	True	30	peak_53600	332.898743	-63
614	Axl	Nme2Cas9_NNNNCC	4	chr7:25488205-25488235	SRR22516044	ZhangL_2024	stroke_WT	biological	1		True	True	30	peak_53212	382.022095	-82
615	Axl	Nme2Cas9_NNNNCC	5	chr7:25488195-25488225	SRR5617659	Gosselin_2017	homeostatic	biological	1		False	False	0			NA
615	Axl	Nme2Cas9_NNNNCC	5	chr7:25488195-25488225	SRR5617660	Gosselin_2017	homeostatic	biological	2		False	False	0			NA
615	Axl	Nme2Cas9_NNNNCC	5	chr7:25488195-25488225	SRR14667444	ZhangX_Kracht_2022	PP_control	technical	1	1	False	False	0			NA
615	Axl	Nme2Cas9_NNNNCC	5	chr7:25488195-25488225	SRR14667445	ZhangX_Kracht_2022	PP_control	technical	1	2	False	False	0			NA
615	Axl	Nme2Cas9_NNNNCC	5	chr7:25488195-25488225	SRR14667448	ZhangX_Kracht_2022	PL_acute_LPS	technical	1	1	False	False	0			NA
615	Axl	Nme2Cas9_NNNNCC	5	chr7:25488195-25488225	SRR14667449	ZhangX_Kracht_2022	PL_acute_LPS	technical	1	2	False	False	0			NA
615	Axl	Nme2Cas9_NNNNCC	5	chr7:25488195-25488225	SRR14667450	ZhangX_Kracht_2022	LL_tolerized	technical	1	1	False	False	0			NA
615	Axl	Nme2Cas9_NNNNCC	5	chr7:25488195-25488225	SRR14667451	ZhangX_Kracht_2022	LL_tolerized	technical	1	2	False	False	0			NA
615	Axl	Nme2Cas9_NNNNCC	5	chr7:25488195-25488225	SRR22516047	ZhangL_2024	sham_WT	biological	3		True	True	30	peak_44347	919.357239	-64
615	Axl	Nme2Cas9_NNNNCC	5	chr7:25488195-25488225	SRR22516048	ZhangL_2024	sham_WT	biological	2		True	True	30	peak_46812	2379.520508	1733
615	Axl	Nme2Cas9_NNNNCC	5	chr7:25488195-25488225	SRR22516042	ZhangL_2024	stroke_WT	biological	3		True	True	30	peak_50664	317.139191	33
615	Axl	Nme2Cas9_NNNNCC	5	chr7:25488195-25488225	SRR22516043	ZhangL_2024	stroke_WT	biological	2		True	True	30	peak_53600	332.898743	-73
615	Axl	Nme2Cas9_NNNNCC	5	chr7:25488195-25488225	SRR22516044	ZhangL_2024	stroke_WT	biological	1		True	True	30	peak_53212	382.022095	-92
616	Abca1	Un1Cas12f1_TTTR	1	chr4:53160007-53160031	SRR5617659	Gosselin_2017	homeostatic	biological	1		True	True	24	peak_35597	4527.981934	20
616	Abca1	Un1Cas12f1_TTTR	1	chr4:53160007-53160031	SRR5617660	Gosselin_2017	homeostatic	biological	2		True	True	24	peak_45700	4571.185059	19
616	Abca1	Un1Cas12f1_TTTR	1	chr4:53160007-53160031	SRR14667444	ZhangX_Kracht_2022	PP_control	technical	1	1	True	True	24	peak_27083	4201.702637	1193
616	Abca1	Un1Cas12f1_TTTR	1	chr4:53160007-53160031	SRR14667445	ZhangX_Kracht_2022	PP_control	technical	1	2	True	True	24	peak_26942	4436.411133	34
616	Abca1	Un1Cas12f1_TTTR	1	chr4:53160007-53160031	SRR14667448	ZhangX_Kracht_2022	PL_acute_LPS	technical	1	1	True	True	24	peak_26601	4219.822754	1225
616	Abca1	Un1Cas12f1_TTTR	1	chr4:53160007-53160031	SRR14667449	ZhangX_Kracht_2022	PL_acute_LPS	technical	1	2	True	True	24	peak_26636	4544.354492	-38
616	Abca1	Un1Cas12f1_TTTR	1	chr4:53160007-53160031	SRR14667450	ZhangX_Kracht_2022	LL_tolerized	technical	1	1	True	True	24	peak_26779	4043.892090	1193
616	Abca1	Un1Cas12f1_TTTR	1	chr4:53160007-53160031	SRR14667451	ZhangX_Kracht_2022	LL_tolerized	technical	1	2	True	True	24	peak_26598	4388.883789	33
616	Abca1	Un1Cas12f1_TTTR	1	chr4:53160007-53160031	SRR22516047	ZhangL_2024	sham_WT	biological	3		True	True	24	peak_34933	11813.445312	38
616	Abca1	Un1Cas12f1_TTTR	1	chr4:53160007-53160031	SRR22516048	ZhangL_2024	sham_WT	biological	2		True	True	24	peak_36929	20303.701172	24
616	Abca1	Un1Cas12f1_TTTR	1	chr4:53160007-53160031	SRR22516042	ZhangL_2024	stroke_WT	biological	3		True	True	24	peak_39914	7151.128906	1255
616	Abca1	Un1Cas12f1_TTTR	1	chr4:53160007-53160031	SRR22516043	ZhangL_2024	stroke_WT	biological	2		True	True	24	peak_42274	5909.841309	39
616	Abca1	Un1Cas12f1_TTTR	1	chr4:53160007-53160031	SRR22516044	ZhangL_2024	stroke_WT	biological	1		True	True	24	peak_41845	5660.085938	19
617	Abca1	Un1Cas12f1_TTTR	2	chr4:53160224-53160248	SRR5617659	Gosselin_2017	homeostatic	biological	1		True	True	24	peak_35597	4527.981934	237
617	Abca1	Un1Cas12f1_TTTR	2	chr4:53160224-53160248	SRR5617660	Gosselin_2017	homeostatic	biological	2		True	True	24	peak_45700	4571.185059	236
617	Abca1	Un1Cas12f1_TTTR	2	chr4:53160224-53160248	SRR14667444	ZhangX_Kracht_2022	PP_control	technical	1	1	True	True	24	peak_27083	4201.702637	1410
617	Abca1	Un1Cas12f1_TTTR	2	chr4:53160224-53160248	SRR14667445	ZhangX_Kracht_2022	PP_control	technical	1	2	True	True	24	peak_26942	4436.411133	251
617	Abca1	Un1Cas12f1_TTTR	2	chr4:53160224-53160248	SRR14667448	ZhangX_Kracht_2022	PL_acute_LPS	technical	1	1	True	True	24	peak_26601	4219.822754	1442
617	Abca1	Un1Cas12f1_TTTR	2	chr4:53160224-53160248	SRR14667449	ZhangX_Kracht_2022	PL_acute_LPS	technical	1	2	True	True	24	peak_26636	4544.354492	179
617	Abca1	Un1Cas12f1_TTTR	2	chr4:53160224-53160248	SRR14667450	ZhangX_Kracht_2022	LL_tolerized	technical	1	1	True	True	24	peak_26779	4043.892090	1410
617	Abca1	Un1Cas12f1_TTTR	2	chr4:53160224-53160248	SRR14667451	ZhangX_Kracht_2022	LL_tolerized	technical	1	2	True	True	24	peak_26598	4388.883789	250
617	Abca1	Un1Cas12f1_TTTR	2	chr4:53160224-53160248	SRR22516047	ZhangL_2024	sham_WT	biological	3		True	True	24	peak_34933	11813.445312	255
617	Abca1	Un1Cas12f1_TTTR	2	chr4:53160224-53160248	SRR22516048	ZhangL_2024	sham_WT	biological	2		True	True	24	peak_36929	20303.701172	241
617	Abca1	Un1Cas12f1_TTTR	2	chr4:53160224-53160248	SRR22516042	ZhangL_2024	stroke_WT	biological	3		True	True	24	peak_39914	7151.128906	1472
617	Abca1	Un1Cas12f1_TTTR	2	chr4:53160224-53160248	SRR22516043	ZhangL_2024	stroke_WT	biological	2		True	True	24	peak_42274	5909.841309	256
617	Abca1	Un1Cas12f1_TTTR	2	chr4:53160224-53160248	SRR22516044	ZhangL_2024	stroke_WT	biological	1		True	True	24	peak_41845	5660.085938	236
618	Abca1	Un1Cas12f1_TTTR	3	chr4:53160266-53160290	SRR5617659	Gosselin_2017	homeostatic	biological	1		True	True	24	peak_35597	4527.981934	279
618	Abca1	Un1Cas12f1_TTTR	3	chr4:53160266-53160290	SRR5617660	Gosselin_2017	homeostatic	biological	2		True	True	24	peak_45700	4571.185059	278
618	Abca1	Un1Cas12f1_TTTR	3	chr4:53160266-53160290	SRR14667444	ZhangX_Kracht_2022	PP_control	technical	1	1	True	True	24	peak_27083	4201.702637	1452
618	Abca1	Un1Cas12f1_TTTR	3	chr4:53160266-53160290	SRR14667445	ZhangX_Kracht_2022	PP_control	technical	1	2	True	True	24	peak_26942	4436.411133	293
618	Abca1	Un1Cas12f1_TTTR	3	chr4:53160266-53160290	SRR14667448	ZhangX_Kracht_2022	PL_acute_LPS	technical	1	1	True	True	24	peak_26601	4219.822754	1484
618	Abca1	Un1Cas12f1_TTTR	3	chr4:53160266-53160290	SRR14667449	ZhangX_Kracht_2022	PL_acute_LPS	technical	1	2	True	True	24	peak_26636	4544.354492	221
618	Abca1	Un1Cas12f1_TTTR	3	chr4:53160266-53160290	SRR14667450	ZhangX_Kracht_2022	LL_tolerized	technical	1	1	True	True	24	peak_26779	4043.892090	1452
618	Abca1	Un1Cas12f1_TTTR	3	chr4:53160266-53160290	SRR14667451	ZhangX_Kracht_2022	LL_tolerized	technical	1	2	True	True	24	peak_26598	4388.883789	292
618	Abca1	Un1Cas12f1_TTTR	3	chr4:53160266-53160290	SRR22516047	ZhangL_2024	sham_WT	biological	3		True	True	24	peak_34933	11813.445312	297
618	Abca1	Un1Cas12f1_TTTR	3	chr4:53160266-53160290	SRR22516048	ZhangL_2024	sham_WT	biological	2		True	True	24	peak_36929	20303.701172	283
618	Abca1	Un1Cas12f1_TTTR	3	chr4:53160266-53160290	SRR22516042	ZhangL_2024	stroke_WT	biological	3		True	True	24	peak_39914	7151.128906	1514
618	Abca1	Un1Cas12f1_TTTR	3	chr4:53160266-53160290	SRR22516043	ZhangL_2024	stroke_WT	biological	2		True	True	24	peak_42274	5909.841309	298
618	Abca1	Un1Cas12f1_TTTR	3	chr4:53160266-53160290	SRR22516044	ZhangL_2024	stroke_WT	biological	1		True	True	24	peak_41845	5660.085938	278
619	Abca1	Un1Cas12f1_TTTR	4	chr4:53160114-53160138	SRR5617659	Gosselin_2017	homeostatic	biological	1		True	True	24	peak_35597	4527.981934	127
619	Abca1	Un1Cas12f1_TTTR	4	chr4:53160114-53160138	SRR5617660	Gosselin_2017	homeostatic	biological	2		True	True	24	peak_45700	4571.185059	126
619	Abca1	Un1Cas12f1_TTTR	4	chr4:53160114-53160138	SRR14667444	ZhangX_Kracht_2022	PP_control	technical	1	1	True	True	24	peak_27083	4201.702637	1300
619	Abca1	Un1Cas12f1_TTTR	4	chr4:53160114-53160138	SRR14667445	ZhangX_Kracht_2022	PP_control	technical	1	2	True	True	24	peak_26942	4436.411133	141
619	Abca1	Un1Cas12f1_TTTR	4	chr4:53160114-53160138	SRR14667448	ZhangX_Kracht_2022	PL_acute_LPS	technical	1	1	True	True	24	peak_26601	4219.822754	1332
619	Abca1	Un1Cas12f1_TTTR	4	chr4:53160114-53160138	SRR14667449	ZhangX_Kracht_2022	PL_acute_LPS	technical	1	2	True	True	24	peak_26636	4544.354492	69
619	Abca1	Un1Cas12f1_TTTR	4	chr4:53160114-53160138	SRR14667450	ZhangX_Kracht_2022	LL_tolerized	technical	1	1	True	True	24	peak_26779	4043.892090	1300
619	Abca1	Un1Cas12f1_TTTR	4	chr4:53160114-53160138	SRR14667451	ZhangX_Kracht_2022	LL_tolerized	technical	1	2	True	True	24	peak_26598	4388.883789	140
619	Abca1	Un1Cas12f1_TTTR	4	chr4:53160114-53160138	SRR22516047	ZhangL_2024	sham_WT	biological	3		True	True	24	peak_34933	11813.445312	145
619	Abca1	Un1Cas12f1_TTTR	4	chr4:53160114-53160138	SRR22516048	ZhangL_2024	sham_WT	biological	2		True	True	24	peak_36929	20303.701172	131
619	Abca1	Un1Cas12f1_TTTR	4	chr4:53160114-53160138	SRR22516042	ZhangL_2024	stroke_WT	biological	3		True	True	24	peak_39914	7151.128906	1362
619	Abca1	Un1Cas12f1_TTTR	4	chr4:53160114-53160138	SRR22516043	ZhangL_2024	stroke_WT	biological	2		True	True	24	peak_42274	5909.841309	146
619	Abca1	Un1Cas12f1_TTTR	4	chr4:53160114-53160138	SRR22516044	ZhangL_2024	stroke_WT	biological	1		True	True	24	peak_41845	5660.085938	126
620	Abca1	Un1Cas12f1_TTTR	5	chr4:53160040-53160064	SRR5617659	Gosselin_2017	homeostatic	biological	1		True	True	24	peak_35597	4527.981934	53
620	Abca1	Un1Cas12f1_TTTR	5	chr4:53160040-53160064	SRR5617660	Gosselin_2017	homeostatic	biological	2		True	True	24	peak_45700	4571.185059	52
620	Abca1	Un1Cas12f1_TTTR	5	chr4:53160040-53160064	SRR14667444	ZhangX_Kracht_2022	PP_control	technical	1	1	True	True	24	peak_27083	4201.702637	1226
620	Abca1	Un1Cas12f1_TTTR	5	chr4:53160040-53160064	SRR14667445	ZhangX_Kracht_2022	PP_control	technical	1	2	True	True	24	peak_26942	4436.411133	67
620	Abca1	Un1Cas12f1_TTTR	5	chr4:53160040-53160064	SRR14667448	ZhangX_Kracht_2022	PL_acute_LPS	technical	1	1	True	True	24	peak_26601	4219.822754	1258
620	Abca1	Un1Cas12f1_TTTR	5	chr4:53160040-53160064	SRR14667449	ZhangX_Kracht_2022	PL_acute_LPS	technical	1	2	True	True	24	peak_26636	4544.354492	-5
620	Abca1	Un1Cas12f1_TTTR	5	chr4:53160040-53160064	SRR14667450	ZhangX_Kracht_2022	LL_tolerized	technical	1	1	True	True	24	peak_26779	4043.892090	1226
620	Abca1	Un1Cas12f1_TTTR	5	chr4:53160040-53160064	SRR14667451	ZhangX_Kracht_2022	LL_tolerized	technical	1	2	True	True	24	peak_26598	4388.883789	66
620	Abca1	Un1Cas12f1_TTTR	5	chr4:53160040-53160064	SRR22516047	ZhangL_2024	sham_WT	biological	3		True	True	24	peak_34933	11813.445312	71
620	Abca1	Un1Cas12f1_TTTR	5	chr4:53160040-53160064	SRR22516048	ZhangL_2024	sham_WT	biological	2		True	True	24	peak_36929	20303.701172	57
620	Abca1	Un1Cas12f1_TTTR	5	chr4:53160040-53160064	SRR22516042	ZhangL_2024	stroke_WT	biological	3		True	True	24	peak_39914	7151.128906	1288
620	Abca1	Un1Cas12f1_TTTR	5	chr4:53160040-53160064	SRR22516043	ZhangL_2024	stroke_WT	biological	2		True	True	24	peak_42274	5909.841309	72
620	Abca1	Un1Cas12f1_TTTR	5	chr4:53160040-53160064	SRR22516044	ZhangL_2024	stroke_WT	biological	1		True	True	24	peak_41845	5660.085938	52
621	Abca1	SaCas9_NNGRRT	1	chr4:53160023-53160050	SRR5617659	Gosselin_2017	homeostatic	biological	1		True	True	27	peak_35597	4527.981934	37
621	Abca1	SaCas9_NNGRRT	1	chr4:53160023-53160050	SRR5617660	Gosselin_2017	homeostatic	biological	2		True	True	27	peak_45700	4571.185059	36
621	Abca1	SaCas9_NNGRRT	1	chr4:53160023-53160050	SRR14667444	ZhangX_Kracht_2022	PP_control	technical	1	1	True	True	27	peak_27083	4201.702637	1210
621	Abca1	SaCas9_NNGRRT	1	chr4:53160023-53160050	SRR14667445	ZhangX_Kracht_2022	PP_control	technical	1	2	True	True	27	peak_26942	4436.411133	51
621	Abca1	SaCas9_NNGRRT	1	chr4:53160023-53160050	SRR14667448	ZhangX_Kracht_2022	PL_acute_LPS	technical	1	1	True	True	27	peak_26601	4219.822754	1242
621	Abca1	SaCas9_NNGRRT	1	chr4:53160023-53160050	SRR14667449	ZhangX_Kracht_2022	PL_acute_LPS	technical	1	2	True	True	27	peak_26636	4544.354492	-21
621	Abca1	SaCas9_NNGRRT	1	chr4:53160023-53160050	SRR14667450	ZhangX_Kracht_2022	LL_tolerized	technical	1	1	True	True	27	peak_26779	4043.892090	1210
621	Abca1	SaCas9_NNGRRT	1	chr4:53160023-53160050	SRR14667451	ZhangX_Kracht_2022	LL_tolerized	technical	1	2	True	True	27	peak_26598	4388.883789	50
621	Abca1	SaCas9_NNGRRT	1	chr4:53160023-53160050	SRR22516047	ZhangL_2024	sham_WT	biological	3		True	True	27	peak_34933	11813.445312	55
621	Abca1	SaCas9_NNGRRT	1	chr4:53160023-53160050	SRR22516048	ZhangL_2024	sham_WT	biological	2		True	True	27	peak_36929	20303.701172	41
621	Abca1	SaCas9_NNGRRT	1	chr4:53160023-53160050	SRR22516042	ZhangL_2024	stroke_WT	biological	3		True	True	27	peak_39914	7151.128906	1272
621	Abca1	SaCas9_NNGRRT	1	chr4:53160023-53160050	SRR22516043	ZhangL_2024	stroke_WT	biological	2		True	True	27	peak_42274	5909.841309	56
621	Abca1	SaCas9_NNGRRT	1	chr4:53160023-53160050	SRR22516044	ZhangL_2024	stroke_WT	biological	1		True	True	27	peak_41845	5660.085938	36
622	Abca1	SaCas9_NNGRRT	2	chr4:53160199-53160226	SRR5617659	Gosselin_2017	homeostatic	biological	1		True	True	27	peak_35597	4527.981934	213
622	Abca1	SaCas9_NNGRRT	2	chr4:53160199-53160226	SRR5617660	Gosselin_2017	homeostatic	biological	2		True	True	27	peak_45700	4571.185059	212
622	Abca1	SaCas9_NNGRRT	2	chr4:53160199-53160226	SRR14667444	ZhangX_Kracht_2022	PP_control	technical	1	1	True	True	27	peak_27083	4201.702637	1386
622	Abca1	SaCas9_NNGRRT	2	chr4:53160199-53160226	SRR14667445	ZhangX_Kracht_2022	PP_control	technical	1	2	True	True	27	peak_26942	4436.411133	227
622	Abca1	SaCas9_NNGRRT	2	chr4:53160199-53160226	SRR14667448	ZhangX_Kracht_2022	PL_acute_LPS	technical	1	1	True	True	27	peak_26601	4219.822754	1418
622	Abca1	SaCas9_NNGRRT	2	chr4:53160199-53160226	SRR14667449	ZhangX_Kracht_2022	PL_acute_LPS	technical	1	2	True	True	27	peak_26636	4544.354492	155
622	Abca1	SaCas9_NNGRRT	2	chr4:53160199-53160226	SRR14667450	ZhangX_Kracht_2022	LL_tolerized	technical	1	1	True	True	27	peak_26779	4043.892090	1386
622	Abca1	SaCas9_NNGRRT	2	chr4:53160199-53160226	SRR14667451	ZhangX_Kracht_2022	LL_tolerized	technical	1	2	True	True	27	peak_26598	4388.883789	226
622	Abca1	SaCas9_NNGRRT	2	chr4:53160199-53160226	SRR22516047	ZhangL_2024	sham_WT	biological	3		True	True	27	peak_34933	11813.445312	231
622	Abca1	SaCas9_NNGRRT	2	chr4:53160199-53160226	SRR22516048	ZhangL_2024	sham_WT	biological	2		True	True	27	peak_36929	20303.701172	217
622	Abca1	SaCas9_NNGRRT	2	chr4:53160199-53160226	SRR22516042	ZhangL_2024	stroke_WT	biological	3		True	True	27	peak_39914	7151.128906	1448
622	Abca1	SaCas9_NNGRRT	2	chr4:53160199-53160226	SRR22516043	ZhangL_2024	stroke_WT	biological	2		True	True	27	peak_42274	5909.841309	232
622	Abca1	SaCas9_NNGRRT	2	chr4:53160199-53160226	SRR22516044	ZhangL_2024	stroke_WT	biological	1		True	True	27	peak_41845	5660.085938	212
623	Abca1	SaCas9_NNGRRT	3	chr4:53160206-53160233	SRR5617659	Gosselin_2017	homeostatic	biological	1		True	True	27	peak_35597	4527.981934	220
623	Abca1	SaCas9_NNGRRT	3	chr4:53160206-53160233	SRR5617660	Gosselin_2017	homeostatic	biological	2		True	True	27	peak_45700	4571.185059	219
623	Abca1	SaCas9_NNGRRT	3	chr4:53160206-53160233	SRR14667444	ZhangX_Kracht_2022	PP_control	technical	1	1	True	True	27	peak_27083	4201.702637	1393
623	Abca1	SaCas9_NNGRRT	3	chr4:53160206-53160233	SRR14667445	ZhangX_Kracht_2022	PP_control	technical	1	2	True	True	27	peak_26942	4436.411133	234
623	Abca1	SaCas9_NNGRRT	3	chr4:53160206-53160233	SRR14667448	ZhangX_Kracht_2022	PL_acute_LPS	technical	1	1	True	True	27	peak_26601	4219.822754	1425
623	Abca1	SaCas9_NNGRRT	3	chr4:53160206-53160233	SRR14667449	ZhangX_Kracht_2022	PL_acute_LPS	technical	1	2	True	True	27	peak_26636	4544.354492	162
623	Abca1	SaCas9_NNGRRT	3	chr4:53160206-53160233	SRR14667450	ZhangX_Kracht_2022	LL_tolerized	technical	1	1	True	True	27	peak_26779	4043.892090	1393
623	Abca1	SaCas9_NNGRRT	3	chr4:53160206-53160233	SRR14667451	ZhangX_Kracht_2022	LL_tolerized	technical	1	2	True	True	27	peak_26598	4388.883789	233
623	Abca1	SaCas9_NNGRRT	3	chr4:53160206-53160233	SRR22516047	ZhangL_2024	sham_WT	biological	3		True	True	27	peak_34933	11813.445312	238
623	Abca1	SaCas9_NNGRRT	3	chr4:53160206-53160233	SRR22516048	ZhangL_2024	sham_WT	biological	2		True	True	27	peak_36929	20303.701172	224
623	Abca1	SaCas9_NNGRRT	3	chr4:53160206-53160233	SRR22516042	ZhangL_2024	stroke_WT	biological	3		True	True	27	peak_39914	7151.128906	1455
623	Abca1	SaCas9_NNGRRT	3	chr4:53160206-53160233	SRR22516043	ZhangL_2024	stroke_WT	biological	2		True	True	27	peak_42274	5909.841309	239
623	Abca1	SaCas9_NNGRRT	3	chr4:53160206-53160233	SRR22516044	ZhangL_2024	stroke_WT	biological	1		True	True	27	peak_41845	5660.085938	219
624	Abca1	SaCas9_NNGRRT	4	chr4:53160247-53160274	SRR5617659	Gosselin_2017	homeostatic	biological	1		True	True	27	peak_35597	4527.981934	261
624	Abca1	SaCas9_NNGRRT	4	chr4:53160247-53160274	SRR5617660	Gosselin_2017	homeostatic	biological	2		True	True	27	peak_45700	4571.185059	260
624	Abca1	SaCas9_NNGRRT	4	chr4:53160247-53160274	SRR14667444	ZhangX_Kracht_2022	PP_control	technical	1	1	True	True	27	peak_27083	4201.702637	1434
624	Abca1	SaCas9_NNGRRT	4	chr4:53160247-53160274	SRR14667445	ZhangX_Kracht_2022	PP_control	technical	1	2	True	True	27	peak_26942	4436.411133	275
624	Abca1	SaCas9_NNGRRT	4	chr4:53160247-53160274	SRR14667448	ZhangX_Kracht_2022	PL_acute_LPS	technical	1	1	True	True	27	peak_26601	4219.822754	1466
624	Abca1	SaCas9_NNGRRT	4	chr4:53160247-53160274	SRR14667449	ZhangX_Kracht_2022	PL_acute_LPS	technical	1	2	True	True	27	peak_26636	4544.354492	203
624	Abca1	SaCas9_NNGRRT	4	chr4:53160247-53160274	SRR14667450	ZhangX_Kracht_2022	LL_tolerized	technical	1	1	True	True	27	peak_26779	4043.892090	1434
624	Abca1	SaCas9_NNGRRT	4	chr4:53160247-53160274	SRR14667451	ZhangX_Kracht_2022	LL_tolerized	technical	1	2	True	True	27	peak_26598	4388.883789	274
624	Abca1	SaCas9_NNGRRT	4	chr4:53160247-53160274	SRR22516047	ZhangL_2024	sham_WT	biological	3		True	True	27	peak_34933	11813.445312	279
624	Abca1	SaCas9_NNGRRT	4	chr4:53160247-53160274	SRR22516048	ZhangL_2024	sham_WT	biological	2		True	True	27	peak_36929	20303.701172	265
624	Abca1	SaCas9_NNGRRT	4	chr4:53160247-53160274	SRR22516042	ZhangL_2024	stroke_WT	biological	3		True	True	27	peak_39914	7151.128906	1496
624	Abca1	SaCas9_NNGRRT	4	chr4:53160247-53160274	SRR22516043	ZhangL_2024	stroke_WT	biological	2		True	True	27	peak_42274	5909.841309	280
624	Abca1	SaCas9_NNGRRT	4	chr4:53160247-53160274	SRR22516044	ZhangL_2024	stroke_WT	biological	1		True	True	27	peak_41845	5660.085938	260
625	Abca1	SaCas9_NNGRRT	5	chr4:53160247-53160274	SRR5617659	Gosselin_2017	homeostatic	biological	1		True	True	27	peak_35597	4527.981934	261
625	Abca1	SaCas9_NNGRRT	5	chr4:53160247-53160274	SRR5617660	Gosselin_2017	homeostatic	biological	2		True	True	27	peak_45700	4571.185059	260
625	Abca1	SaCas9_NNGRRT	5	chr4:53160247-53160274	SRR14667444	ZhangX_Kracht_2022	PP_control	technical	1	1	True	True	27	peak_27083	4201.702637	1434
625	Abca1	SaCas9_NNGRRT	5	chr4:53160247-53160274	SRR14667445	ZhangX_Kracht_2022	PP_control	technical	1	2	True	True	27	peak_26942	4436.411133	275
625	Abca1	SaCas9_NNGRRT	5	chr4:53160247-53160274	SRR14667448	ZhangX_Kracht_2022	PL_acute_LPS	technical	1	1	True	True	27	peak_26601	4219.822754	1466
625	Abca1	SaCas9_NNGRRT	5	chr4:53160247-53160274	SRR14667449	ZhangX_Kracht_2022	PL_acute_LPS	technical	1	2	True	True	27	peak_26636	4544.354492	203
625	Abca1	SaCas9_NNGRRT	5	chr4:53160247-53160274	SRR14667450	ZhangX_Kracht_2022	LL_tolerized	technical	1	1	True	True	27	peak_26779	4043.892090	1434
625	Abca1	SaCas9_NNGRRT	5	chr4:53160247-53160274	SRR14667451	ZhangX_Kracht_2022	LL_tolerized	technical	1	2	True	True	27	peak_26598	4388.883789	274
625	Abca1	SaCas9_NNGRRT	5	chr4:53160247-53160274	SRR22516047	ZhangL_2024	sham_WT	biological	3		True	True	27	peak_34933	11813.445312	279
625	Abca1	SaCas9_NNGRRT	5	chr4:53160247-53160274	SRR22516048	ZhangL_2024	sham_WT	biological	2		True	True	27	peak_36929	20303.701172	265
625	Abca1	SaCas9_NNGRRT	5	chr4:53160247-53160274	SRR22516042	ZhangL_2024	stroke_WT	biological	3		True	True	27	peak_39914	7151.128906	1496
625	Abca1	SaCas9_NNGRRT	5	chr4:53160247-53160274	SRR22516043	ZhangL_2024	stroke_WT	biological	2		True	True	27	peak_42274	5909.841309	280
625	Abca1	SaCas9_NNGRRT	5	chr4:53160247-53160274	SRR22516044	ZhangL_2024	stroke_WT	biological	1		True	True	27	peak_41845	5660.085938	260
626	Abca1	SpCas9_NGG	1	chr4:53159992-53160015	SRR5617659	Gosselin_2017	homeostatic	biological	1		True	True	23	peak_35597	4527.981934	4
626	Abca1	SpCas9_NGG	1	chr4:53159992-53160015	SRR5617660	Gosselin_2017	homeostatic	biological	2		True	True	23	peak_45700	4571.185059	3
626	Abca1	SpCas9_NGG	1	chr4:53159992-53160015	SRR14667444	ZhangX_Kracht_2022	PP_control	technical	1	1	True	True	23	peak_27083	4201.702637	1177
626	Abca1	SpCas9_NGG	1	chr4:53159992-53160015	SRR14667445	ZhangX_Kracht_2022	PP_control	technical	1	2	True	True	23	peak_26942	4436.411133	18
626	Abca1	SpCas9_NGG	1	chr4:53159992-53160015	SRR14667448	ZhangX_Kracht_2022	PL_acute_LPS	technical	1	1	True	True	23	peak_26601	4219.822754	1209
626	Abca1	SpCas9_NGG	1	chr4:53159992-53160015	SRR14667449	ZhangX_Kracht_2022	PL_acute_LPS	technical	1	2	True	True	23	peak_26636	4544.354492	-54
626	Abca1	SpCas9_NGG	1	chr4:53159992-53160015	SRR14667450	ZhangX_Kracht_2022	LL_tolerized	technical	1	1	True	True	23	peak_26779	4043.892090	1177
626	Abca1	SpCas9_NGG	1	chr4:53159992-53160015	SRR14667451	ZhangX_Kracht_2022	LL_tolerized	technical	1	2	True	True	23	peak_26598	4388.883789	17
626	Abca1	SpCas9_NGG	1	chr4:53159992-53160015	SRR22516047	ZhangL_2024	sham_WT	biological	3		True	True	23	peak_34933	11813.445312	22
